Permit #,query,status,matched_address,lat,lon
120417,410 REDDING RD,Match,"410 REDDING RD, LEXINGTON, KY, 40517",37.985891677293,-84.499680685006
40915,803 SOUTH BROADWAY,Match,"803 S BROADWAY RD, LEXINGTON, KY, 40504",38.041295946129,-84.512202773991
47306,299 COLONY BLVD,Match,"299 COLONY BLVD, LEXINGTON, KY, 40502",38.022297560736,-84.488140182827
43186,3401 NICHOLASVILLE ROAD FC-9,Match,"3401 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.98845683202,-84.525168704428
48874,1030 S BROADWAY,Match,"1030 S BROADWAY RD, LEXINGTON, KY, 40504",38.03808243971,-84.516279575827
43189,"3401 NICHOLASVILLE RD, SP#FC-5",Match,"3401 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.98845683202,-84.525168704428
119649,400 WILSON DOWNING RD,Match,"400 WILSON DOWNING RD, LEXINGTON, KY, 40517",37.981003315254,-84.513837118601
32052,"3120 PIMLICO PKWY, STE. 154",Match,"3120 PIMLICO PKWY, LEXINGTON, KY, 40517",37.986437602225,-84.46117919731
32294,3429 BUCKHORN DR,Match,"3429 BUCKHORN DR, LEXINGTON, KY, 40515",37.976161101173,-84.458018205325
32292,"3130 PIMLICO PARKWAY, STE. 101",Match,"3130 PIMLICO PKWY, LEXINGTON, KY, 40517",37.986858277476,-84.461595802107
119406,807 EUCILD AVENUE,Match,"807 EUCLID AVE, LEXINGTON, KY, 40502",38.030227576548,-84.491146072898
119410,101 LOUDON,Match,"101 W LOUDON AVE, LEXINGTON, KY, 40508",38.057365606284,-84.481536626574
119411,543 S LIMESTONE,Match,"543 S LIMESTONE ST, LEXINGTON, KY, 40508",38.039105445096,-84.506804500916
121961,4055 NICHOLS PARK DRIVE,Match,"4055 NICHOLS PARK, LEXINGTON, KY, 40503",37.979705191685,-84.532826133835
54985,117 S UPPER ST,Match,"117 S UPPER ST, LEXINGTON, KY, 40507",38.047083579434,-84.498143787499
32299,133 BARR ST,Match,"133 BARR ST, LEXINGTON, KY, 40507",38.046947081298,-84.49494634024
32054,1230 NEW CIRCLE RD NE,Match,"1230 E NEW CIRCLE RD, LEXINGTON, KY, 40505",38.031179027101,-84.452860902088
54983,210 OLD MT. TABOR RD.,Match,"210 OLD MOUNT TABOR RD, LEXINGTON, KY, 40502",38.00766627181,-84.492696285517
119655,124 MALABU DRIVE,Match,"124 MALABU DR, LEXINGTON, KY, 40503",38.00279794787,-84.518006520499
54982,3151 MAPLELEAF DR.,Match,"3151 MAPLELEAF DR, LEXINGTON, KY, 40509",38.006314662953,-84.424940844635
120465,1011 SOUTH BROADWAY AVENUE,Match,"1011 S BROADWAY RD, LEXINGTON, KY, 40504",38.03841045707,-84.515991083513
30783,391 ROSE ST,Match,"391 ROSE ST, LEXINGTON, KY, 40508",38.038164214079,-84.499408804432
32962,170 JEFFERSON ST,Match,"170 JEFFERSON ST, LEXINGTON, KY, 40508",38.053134354105,-84.501096531401
30782,3383 TATES CREEK RD,Match,"3383 TATES CREEK RD, LEXINGTON, KY, 40502",37.99451390824,-84.495524894516
119485,503 S. UPPER STREET,Match,"503 S UPPER ST, LEXINGTON, KY, 40508",38.043454560051,-84.503407516922
55166,612 BRYANWOOD PKWY,Match,"612 BRYANWOOD PKWY, LEXINGTON, KY, 40505",38.056229791618,-84.451789624323
31631,430 WEST VINE ST,Match,"430 W VINE ST, LEXINGTON, KY, 40507",38.049432604464,-84.500968150647
32961,790 E NEW CIRCLE RD,Match,"790 E NEW CIRCLE RD, LEXINGTON, KY, 40505",38.046233021129,-84.454148992828
30781,1771 ALEXANDRIA DR,Match,"1771 ALEXANDRIA DR, LEXINGTON, KY, 40504",38.038846343598,-84.552609982642
31638,170 THE ESPLANADE,Match,"170 ESPLANADE ALY, LEXINGTON, KY, 40507",38.044644864342,-84.493994225021
31639,2550 PARIS PIKE,Match,"2550 PARIS PIKE, LEXINGTON, KY, 40511",38.083593085499,-84.442244715689
32969,570 E 7TH STREET,Match,"570 E 7TH ST, LEXINGTON, KY, 40505",38.048417656135,-84.475980409554
30789,1945 EASTLAND PKWY,Match,"1945 EASTLAND PKWY, LEXINGTON, KY, 40505",38.054159161863,-84.437669387045
31636,430 WEST VINE STREET,Match,"430 W VINE ST, LEXINGTON, KY, 40507",38.049432604464,-84.500968150647
50717,2640 RICHMOND RD,Match,"2640 RICHMOND RD, LEXINGTON, KY, 40509",38.010266413172,-84.455937876318
31619,2250 CLAYS MILL RD,Match,"2250 CLAYS MILL RD, LEXINGTON, KY, 40503",38.018212649984,-84.535354710569
30530,235 WALTON AVE,Match,"235 WALTON AVE, LEXINGTON, KY, 40502",38.040364128481,-84.480960414432
48291,3349 TATES CREEK RD,Match,"3349 TATES CREEK RD, LEXINGTON, KY, 40502",37.995919771881,-84.495711224299
30771,470 COOPER DRIVE,Match,"470 COOPER DR, LEXINGTON, KY, 40502",38.025319526004,-84.500765768381
30774,5569 BRIAR HILL ROAD,Match,"5569 BRIAR HILL RD, PARIS, KY, 40361",38.070461831497,-84.323336912099
30773,2350 WOODHILL DR,Match,"2350 WOODHILL DR, LEXINGTON, KY, 40509",38.017345140045,-84.454949084827
27377,3292 RICHMOND RD.,Match,"3292 RICHMOND RD, LEXINGTON, KY, 40509",37.999764857967,-84.444621813386
120453,337 S MILL ST,Match,"337 S MILL ST, LEXINGTON, KY, 40508",38.046268868629,-84.501695473165
48299,3735 PALOMAR CENTER DRIVE-#80,Match,"3735 PALOMAR CENTRE DR, LEXINGTON, KY, 40513",38.003459531439,-84.571166851002
31628,430 W. VINE STREET,Match,"430 W VINE ST, LEXINGTON, KY, 40507",38.049432604464,-84.500968150647
30775,2012 REGENCY RD,Match,"2012 REGENCY RD, LEXINGTON, KY, 40503",38.013375823887,-84.522104433049
30777,224 E MAIN ST,Match,"224 E MAIN ST, LEXINGTON, KY, 40507",38.044403313733,-84.494926277545
32954,2350 WOODHILL,Match,"2350 WOODHILL DR, LEXINGTON, KY, 40509",38.017345140045,-84.454949084827
30761,3261 NICHOLASVILLE RD,Match,"3261 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.991732430868,-84.52358631216
30760,1228 S BROADWAY,Match,"1228 S BROADWAY RD, LEXINGTON, KY, 40504",38.035026242059,-84.521024932559
30763,3391 TATES CREEK RD,Match,"3391 TATES CREEK RD, LEXINGTON, KY, 40502",37.992937700049,-84.495298724874
31610,1318 VERSAILLES ROAD,Match,"1318 VERSAILLES RD, LEXINGTON, KY, 40504",38.049732534018,-84.523292838129
120442,3349 HARSTON DR,Match,"3349 HARTSTON DR, LEXINGTON, KY, 40515",37.974156516666,-84.459037810918
30769,6270 ATHENS WALNUT HILL RD,Match,"6270 ATHENS WALNUT HILL PIKE, LEXINGTON, KY, 40515",37.950111228283,-84.367418659137
30768,475 S ASHLAND AVE,Match,"475 S ASHLAND AVE, LEXINGTON, KY, 40502",38.028876277781,-84.492691102769
31615,825 LANE ALLEN,Match,"825 LANE ALLEN RD, LEXINGTON, KY, 40504",38.028356274971,-84.537455393711
31617,1451 BRYAN AVENUE,Match,"1451 BRYAN AVE, LEXINGTON, KY, 40505",38.059300394455,-84.467517299798
32947,878 E HIGH ST,Match,"878 E HIGH ST, LEXINGTON, KY, 40502",38.028384478423,-84.490360994937
31612,2010 LEESTOWN RD,Match,"2010 LEESTOWN RD, LEXINGTON, KY, 40511",38.072167882142,-84.533467728805
30764,928 N LIMESTONE ST,Match,"928 N LIMESTONE ST, LEXINGTON, KY, 40505",38.059006053633,-84.478987207891
30766,195 N ASHLAND AVE,Match,"195 N ASHLAND AVE, LEXINGTON, KY, 40502",38.037520521591,-84.481143294046
31613,135 GRAHAM AVE,Match,"135 GRAHAM AVE, LEXINGTON, KY, 40508",38.035336281992,-84.5054938945
41646,127 W. TIVERTON DR.,Match,"127 W TIVERTON WAY, LEXINGTON, KY, 40503",37.981152821875,-84.53132802812
44915,4101 TATES CREEK CTR DR,Match,"4101 TATES CREEK CENTRE DR, LEXINGTON, KY, 40517",37.96993417395,-84.497580956576
40797,133 N.LOCUST HILL DRIVE,Match,"133 N LOCUST HILL DR, LEXINGTON, KY, 40509",38.005078203238,-84.444633496607
44911,319 -A S LIMESTONE,Match,"319 S LIMESTONE ST, LEXINGTON, KY, 40508",38.043025357473,-84.501901748101
30990,1919 BRYNELL DR,Match,"1919 BRYNELL DR, LEXINGTON, KY, 40505",38.060903904241,-84.445549602725
30758,2270 ELKHORN DR,Match,"2270 ELKHORN RD, LEXINGTON, KY, 40505",38.042831177655,-84.423186652081
31605,336 REDDING RD,Match,"336 REDDING RD, LEXINGTON, KY, 40517",37.989918647618,-84.510309016342
48277,125 SOUTHLAND DRIVE,Match,"125 SOUTHLAND DR, LEXINGTON, KY, 40503",38.011991786421,-84.518464546026
30757,507 S LIMESTONE ST,Match,"507 S LIMESTONE ST, LEXINGTON, KY, 40508",38.039119001801,-84.506794107442
48036,2800 TATES CREEK RD,Match,"2800 TATES CREEK RD, LEXINGTON, KY, 40502",38.009372569056,-84.495508330998
30759,2649 RICHMOND RD,Match,"2649 RICHMOND SRD, LEXINGTON, KY, 40509",38.010146933218,-84.454941269383
30995,1009 GEORGETOWN ROAD,Match,"1009 GEORGETOWN RD, LEXINGTON, KY, 40511",38.076490444432,-84.506756020703
31600,400 REED LN,Match,"400 REED LN, LEXINGTON, KY, 40503",38.024964120555,-84.525408806241
120438,910 CHRIS DRIVE,Match,"910 CHRIS DR, NICHOLASVILLE, KY, 40356",37.926377847186,-84.478845849523
30756,540 NEW CIRCLE RD S-4,Match,"540 W NEW CIRCLE RD, LEXINGTON, KY, 40511",38.07227807889,-84.480937729018
30755,316 E NEW CIRCLE RD,Match,"316 E NEW CIRCLE RD, LEXINGTON, KY, 40505",38.059511564119,-84.464504325271
30997,1150 VERSAILLES ROAD,Match,"1150 VERSAILLES RD, LEXINGTON, KY, 40508",38.050013921372,-84.517664633703
30739,159 NORTH LIMESTONE,Match,"159 N LIMESTONE ST, LEXINGTON, KY, 40507",38.04741765544,-84.495671112127
43814,154 BONNIE BRAE DRIVE,Match,"154 BONNIE BRAE DR, LEXINGTON, KY, 40508",38.036469049696,-84.51022636533
36043,740 NEW CIRCLE RD BLDGS 32-35,Match,"740 W NEW CIRCLE RD, LEXINGTON, KY, 40511",38.073357419009,-84.487867818728
43813,543 SOUTH LIMESTONE,Match,"543 S LIMESTONE ST, LEXINGTON, KY, 40508",38.039105445096,-84.506804500916
30740,345 ROMANY RD,Match,"345 ROMANY RD, LEXINGTON, KY, 40502",38.019652545553,-84.485905839601
120023,3191 BEAUMONT CENTRE CIRCLE,Match,"3191 BEAUMONT CENTRE CIR, LEXINGTON, KY, 40513",38.01967524537,-84.559572548698
36048,249 E MAIN ST,Match,"249 E MAIN ST, LEXINGTON, KY, 40507",38.043744748173,-84.493980733688
120024,3273 HUNTING HILLS DRIVE,Match,"3273 HUNTING HILLS DR, LEXINGTON, KY, 40515",37.971992958443,-84.456469957374
30743,5584 VERSAILLES ROAD,Match,"5584 VERSAILLES RD, LEXINGTON, KY, 40510",38.041175886793,-84.643031476989
30742,265 N LIMESTONE ST,Match,"265 N LIMESTONE ST, LEXINGTON, KY, 40507",38.049389001795,-84.492866975393
34091,1020 INDUSTRY RD,Match,"1020 INDUSTRY RD, LEXINGTON, KY, 40505",38.043415566099,-84.4602590517
48258,3660 BOSTON RD,Match,"3660 BOSTON RD, LEXINGTON, KY, 40514",37.980159243433,-84.551334469049
34094,1322 BRYAN AVE,Match,"1322 BRYAN AVE, LEXINGTON, KY, 40505",38.05808214317,-84.47096501419
30971,2314 PARIS PIKE,Match,"2314 PARIS PIKE, LEXINGTON, KY, 40505",38.078589488264,-84.450491285658
30978,3509 LANSDOWNE DRIVE,Match,"3509 LANSDOWNE DR, LEXINGTON, KY, 40517",37.988043756372,-84.515340862962
41853,1039 INDUSTRY RD,Match,"1039 INDUSTRY RD, LEXINGTON, KY, 40505",38.04428858528,-84.460591647431
120004,3401 NICHOLASVILLE RD BOOTH FC-09,Match,"3401 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.98845683202,-84.525168704428
120246,2304 CABOT DRIVE,Match,"2304 CABOT DR, LEXINGTON, KY, 40505",38.087075168739,-84.457099226369
30961,1515 RUSSELL CAVE RD,Match,"1515 RUSSELL CAVE RD, LEXINGTON, KY, 40505",38.071485243162,-84.476246523848
120006,250 WALTON AVE,Match,"250 WALTON AVE, LEXINGTON, KY, 40502",38.040350219155,-84.480789427163
30960,775 NEWTOWN CT,Match,"775 NEWTOWN CT, LEXINGTON, KY, 40511",38.077101791522,-84.493232495067
37356,2601 RICHMOND ROAD,Match,"2601 RICHMOND SRD, LEXINGTON, KY, 40509",38.01084497667,-84.455803348217
30966,1882 BELLEFONTE DR,Match,"1882 BELLEFONTE DR, LEXINGTON, KY, 40503",38.011566107496,-84.502593673034
48239,1330 N LIMESTONE ST,Match,"1330 N LIMESTONE ST, LEXINGTON, KY, 40505",38.062344502038,-84.474196772557
40751,3403 KEARNEY ROAD,Match,"3403 KEARNEY RD, LEXINGTON, KY, 40511",38.120290462548,-84.535190627146
30948,1511 RUSSELL CAVE RD,Match,"1511 RUSSELL CAVE RD, LEXINGTON, KY, 40505",38.071357082411,-84.476418958314
38432,2220 ELKHORN RD,Match,"2220 ELKHORN RD, LEXINGTON, KY, 40505",38.044867388112,-84.422848791537
122413,703 ISAAC SHELBY CIRCLE W.,Match,"703 ISAAC SHELBY CIR W, FRANKFORT, KY, 40601",38.189574628469,-84.810696741784
120235,331 ROMANY RD,Match,"331 ROMANY RD, LEXINGTON, KY, 40502",38.020033111139,-84.485801346778
30950,1397 W MAIN STREET,Match,"1397 W MAIN ST, LEXINGTON, KY, 40508",38.063613179195,-84.520433578399
34079,600 N LIMESTONE ST,Match,"600 N LIMESTONE ST, LEXINGTON, KY, 40508",38.05387795163,-84.486281274534
30956,2750 RICHMOND RD,Match,"2750 RICHMOND RD, LEXINGTON, KY, 40509",38.007320653685,-84.452576979901
46294,2937 RICHMOND RD,Match,"2937 RICHMOND SRD, LEXINGTON, KY, 40509",38.004745766062,-84.449132059886
47380,441 REDDING ROAD,Match,"441 REDDING RD, LEXINGTON, KY, 40517",37.983217865984,-84.495696134638
67304,1589 HILL RISE DRIVE,Match,"1589 HILL RISE DR, LEXINGTON, KY, 40504",38.046965429781,-84.53334545165
67546,148 VICTORY AVE,Match,"148 VICTORY AVE, LEXINGTON, KY, 40502",38.033656245794,-84.478938839697
67302,1600 MAN O'WAR BLVD.,Match,"1600 MAN O WAR BLVD, LEXINGTON, KY, 40513",38.017800964696,-84.57519981492
91654,401 W MAIN STREET,Match,"401 W MAIN ST, LEXINGTON, KY, 40507",38.04901355511,-84.499859450443
75168,101 EAST REYNOLDS ROAD,Match,"101 E REYNOLDS RD, LEXINGTON, KY, 40517",37.991157098149,-84.523522211681
67307,833 GEORGETOWN ROAD,Match,"833 GEORGETOWN RD, LEXINGTON, KY, 40508",38.069034049422,-84.504155141771
75167,2290 NICHOLASVILLE ROAD,Match,"2290 NICHOLASVILLE RD, LEXINGTON, KY, 40503",38.006088443644,-84.518311320292
78681,2385 HUGUENARD DRIVE,Match,"2385 HUGUENARD DR, LEXINGTON, KY, 40503",38.005269526238,-84.522690412355
76026,2501 SANDERSVILLE ROAD,Match,"2501 SANDERSVILLE RD, LEXINGTON, KY, 40511",38.086840248526,-84.531669499537
77357,2350 GREY LAG WAY,Match,"2350 GREY LAG WAY, LEXINGTON, KY, 40509",38.037611926579,-84.424724700593
77359,332 SOUTHLAND DR.,Match,"332 SOUTHLAND DR, LEXINGTON, KY, 40503",38.016466550981,-84.524642941714
88003,163 W SHORT STREET,Match,"163 W SHORT ST, LEXINGTON, KY, 40507",38.047573079578,-84.496920623414
58838,1940 PAVILLION WAY,Match,"1940 PAVILION WAY, LEXINGTON, KY, 40509",38.022208556614,-84.416997611031
63195,1202 - A VERSAILLES ROAD,Match,"1202 VERSAILLES RD, LEXINGTON, KY, 40508",38.049979364958,-84.518798686474
91880,185 JEFFERSON ST.,Match,"185 JEFFERSON ST, LEXINGTON, KY, 40508",38.053288645865,-84.501099139329
80751,1424 VERSAILLES RD,Match,"1424 VERSAILLES RD, LEXINGTON, KY, 40504",38.049349403437,-84.527259940332
79522,3094 HELMSDALE PL,Match,"3094 HELMSDALE PL, LEXINGTON, KY, 40509",38.012331630617,-84.42079700197
76013,2309 SIR BARTON WAY,Match,"2309 SIR BARTON WAY, LEXINGTON, KY, 40509",38.024924310379,-84.423198883069
76014,"3401 NICHOLASVILLE RD., PK11",Match,"3401 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.98845683202,-84.525168704428
80513,333 E. MAIN ST.,Match,"333 E MAIN ST, LEXINGTON, KY, 40507",38.04247937072,-84.492542005903
80512,483 W. REYNOLDS RD.,Match,"483 W REYNOLDS RD, LEXINGTON, KY, 40503",37.995518418513,-84.537948144259
67791,124 N ASHLAND AVE,Match,"124 N ASHLAND AVE, LEXINGTON, KY, 40502",38.035932145546,-84.483274464411
89322,249 W SHORT ST.,Match,"249 W SHORT ST, LEXINGTON, KY, 40507",38.048295436073,-84.497732935877
90584,436 OLD VINE STREET,Match,"436 OLD VINE ST, LEXINGTON, KY, 40507",38.039575415846,-84.491579527909
69506,694 NEW CIRCLE ROAD NE,Match,"694 E NEW CIRCLE RD, LEXINGTON, KY, 40505",38.048389630545,-84.45446153491
55582,435 REDDING ROAD,Match,"435 REDDING RD, LEXINGTON, KY, 40517",37.983430950135,-84.496149338964
92518,101 W SHORT STREET,Match,"101 W SHORT ST, LEXINGTON, KY, 40507",38.047006581565,-84.496277996754
90339,3100 WALL STREET,Match,"3100 WALL ST, LEXINGTON, KY, 40513",38.01681701515,-84.554057251479
59949,2326 NICHOLASVILLE RD.,Match,"2326 NICHOLASVILLE RD, LEXINGTON, KY, 40503",38.005075133952,-84.518670935691
92993,818 E NEW CIRCLE RD.,Match,"818 E NEW CIRCLE RD, LEXINGTON, KY, 40505",38.039040063825,-84.454643136994
71832,1335 S BROADWAY,Match,"1335 S BROADWAY RD, LEXINGTON, KY, 40504",38.034069861056,-84.523163271229
90334,3090 HELMSDALE PLACE STE. 370,Match,"3090 HELMSDALE PL, LEXINGTON, KY, 40509",38.012333175486,-84.420828362787
91424,3071 RICHMOND RD.,Match,"3071 RICHMOND RD, LEXINGTON, KY, 40509",38.002096850546,-84.44669080189
92755,631 CHARLBURY ROAD,Match,"631 CHARLBURY RD, LEXINGTON, KY, 40505",38.083012376665,-84.466320809099
92754,555 JEFFERSON ST.,Match,"555 JEFFERSON ST, LEXINGTON, KY, 40508",38.058830036765,-84.493421651221
92996,4089 IRON WORKS PKWY,Match,"4089 IRON WORKS PKWY, LEXINGTON, KY, 40511",38.147731380711,-84.520583688077
79780,750 E. NEW CIRCLE ROAD,Match,"750 E NEW CIRCLE RD, LEXINGTON, KY, 40505",38.047142371604,-84.454163480561
77360,410 W SHORT STREET,Match,"410 W SHORT ST, LEXINGTON, KY, 40507",38.049563787331,-84.499349117932
81615,3801 DYLAN PL.,Match,"3801 DYLAN PL, LEXINGTON, KY, 40514",37.980314442978,-84.551392764183
79540,2320 ELKHORN ROAD,Match,"2320 ELKHORN RD, LEXINGTON, KY, 40509",38.040612305201,-84.424398297056
79784,811 BRYAN AVENUE,Match,"811 BRYAN AVE, LEXINGTON, KY, 40505",38.056452835165,-84.480171757255
79541,4000 TERMINAL DR,Match,"4000 TERMINAL DR, LEXINGTON, KY, 40510",38.03904167707,-84.598385282452
89348,355 GAWAINE DR,Match,"355 GAWAINE DR, LEXINGTON, KY, 40517",37.981004033022,-84.510141970471
66256,"3851 KENESAW DRIVE, STE. A",Match,"3851 KENESAW DR, LEXINGTON, KY, 40515",37.96094166116,-84.47876439565
68675,829 EUCLID AVENUE,Match,"829 EUCLID AVE, LEXINGTON, KY, 40502",38.030005127544,-84.490899333539
69521,2319 WOODHILL DR,Match,"2319 WOODHILL DR, LEXINGTON, KY, 40509",38.017668803371,-84.455830128451
72931,780 N LIMESTONE ST,Match,"780 N LIMESTONE ST, LEXINGTON, KY, 40508",38.05645961763,-84.482630783701
87194,420 SOUTHLAND DR,Match,"420 SOUTHLAND DR, LEXINGTON, KY, 40503",38.018734010539,-84.527272299846
92547,1920 PLAUDIT PLACE,Match,"1920 PLAUDIT PL, LEXINGTON, KY, 40509",38.018710907127,-84.415560224276
79572,1600 LEESTOWN RD.,Match,"1600 LEESTOWN RD, LEXINGTON, KY, 40511",38.067140773235,-84.525708417293
77156,"6400 POLO CLUB LANE, STE. 150",Match,"6400 POLO CLUB LN, LEXINGTON, KY, 40509",38.024420890143,-84.405336669256
82740,531 W NEW CIRCLE RD,Match,"531 W NEW CIRCLE RD, LEXINGTON, KY, 40511",38.071159886636,-84.477125654527
70989,1856 PLAUDIT PLACE,Match,"1856 PLAUDIT PL, LEXINGTON, KY, 40509",38.015846338618,-84.418381047631
68201,455-D SOUTHLAND DR.,Match,"455 SOUTHLAND DR, LEXINGTON, KY, 40503",38.019369618498,-84.527627992166
82967,1020 ENTERPRISE DR.,Match,"1020 ENTERPRISE DR, LEXINGTON, KY, 40510",38.060673285946,-84.557184474742
88036,233 E MAIN STREET,Match,"233 E MAIN ST, LEXINGTON, KY, 40507",38.044029062538,-84.494303311145
89123,203 S LIMESTONE,Match,"203 S LIMESTONE ST, LEXINGTON, KY, 40508",38.045118216344,-84.498932037372
89396,931 WINCHESTER RD,Match,"931 WINCHESTER RD, LEXINGTON, KY, 40505",38.041838667139,-84.469689748924
71625,5531 ATHENS-BOONESBORO ROAD,Match,"5531 ATHENS BOONESBORO RD, LEXINGTON, KY, 40509",37.961533657885,-84.386520238019
89394,591 W SHORT ST,Match,"591 W SHORT ST, LEXINGTON, KY, 40507",38.052171370837,-84.502089436615
55380,650 SOUTHPOINT DR,Match,"650 SOUTHPOINT DR, LEXINGTON, KY, 40515",37.956101598669,-84.506649385515
90140,3555 RICE ROAD,Match,"3555 RICE RD, LEXINGTON, KY, 40510",38.043575436338,-84.615146697019
79116,459 W. NEW CIRCLE RD,Match,"459 W NEW CIRCLE RD, LEXINGTON, KY, 40511",38.071090590654,-84.476987062593
81432,1780 SHARKEY WAY,Match,"1780 SHARKEY WAY, LEXINGTON, KY, 40511",38.068537508432,-84.531161335773
72708,2050 GARDEN SPRINGS DR,Match,"2050 GARDEN SPRINGS DR, LEXINGTON, KY, 40504",38.027692765442,-84.542781119709
64094,3401 NICHOLASVILLE ROAD FC-1,Match,"3401 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.98845683202,-84.525168704428
72949,863 S BROADWAY ST,Match,"863 S BROADWAY RD, LEXINGTON, KY, 40504",38.039874121357,-84.513690266452
89382,1045 CROSS KEYS,Match,"1045 CROSS KEYS RD, LEXINGTON, KY, 40504",38.039796299334,-84.549484951423
62922,2700 RICHMOND RD,Match,"2700 RICHMOND RD, LEXINGTON, KY, 40509",38.009089785874,-84.454592543329
62923,333 N ASHLAND AVE,Match,"333 N ASHLAND AVE, LEXINGTON, KY, 40502",38.039126788723,-84.478804838283
79342,127 W. TIVERTON,Match,"127 W TIVERTON WAY, LEXINGTON, KY, 40503",37.981152821875,-84.53132802812
58668,1840 BRYAN STATION ROAD,Match,"1840 BRYAN STATION RD, LEXINGTON, KY, 40505",38.064345570953,-84.451602804602
78254,"535 S. UPPER ST., STE. 125",Match,"535 S UPPER ST, LEXINGTON, KY, 40508",38.042829858033,-84.504305055056
60743,1907 PLAUDIT PLACE -,Match,"1907 PLAUDIT PL, LEXINGTON, KY, 40509",38.018515341432,-84.415973137641
92548,112 N MILL ST.,Match,"112 N MILL ST, LEXINGTON, KY, 40507",38.048361691055,-84.49845143673
67372,"125 E. REYNOLDS ROAD, STE. 120",Match,"125 E REYNOLDS RD, LEXINGTON, KY, 40517",37.990864245124,-84.522545059326
75329,1028 WELLINGTON WAY,Match,"1028 WELLINGTON WAY, LEXINGTON, KY, 40513",38.005436376965,-84.570113286933
63584,464 W NEW CIRCLE RD,Match,"464 W NEW CIRCLE RD, LEXINGTON, KY, 40511",38.071625875838,-84.478761413652
64432,1005 TANBARK ROAD,Match,"1005 TANBARK RD, LEXINGTON, KY, 40515",37.961638547509,-84.49183819343
65526,112 ESPLANADE,Match,"112 ESPLANADE ALY, LEXINGTON, KY, 40507",38.044310969,-84.494480717346
72294,4101 TATES CREEK CTRE,Match,"4101 TATES CREEK CENTRE DR, LEXINGTON, KY, 40517",37.96993417395,-84.497580956576
76661,3016 BRACKTOWN ROAD,Match,"3016 BRACKTOWN RD, LEXINGTON, KY, 40511",38.091505124413,-84.560785837042
89979,2770 PALUMBO DRIVE,Match,"2770 PALUMBO DR, LEXINGTON, KY, 40509",38.00726700447,-84.436241083527
76425,1390 PINCKARD PIKE,Match,"1390 PINCKARD PIKE, VERSAILLES, KY, 40383",37.997602366506,-84.699981279554
84045,603 ADCOLOR DR,Match,"603 ADCOLOR DR, LEXINGTON, KY, 40511",38.072286031838,-84.496317795881
88403,3401 NCHOLASVILLE RD SPACE 5A,Match,"3401 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.98845683202,-84.525168704428
61165,3100 MAPLELEAF DR,Match,"3100 MAPLELEAF DR, LEXINGTON, KY, 40509",38.007646660639,-84.426476617761
91801,450 W. REYNOLDS RD.,Match,"450 W REYNOLDS RD, LEXINGTON, KY, 40503",37.994742844319,-84.535919451253
83193,153 PATCHEN DR.,Match,"153 PATCHEN DR, LEXINGTON, KY, 40517",38.008283771728,-84.455703666047
63591,140 E MAIN STREET,Match,"140 E MAIN ST, LEXINGTON, KY, 40507",38.045783809793,-84.496481849921
74489,3800 MALL ROAD,Match,"3800 MALL RD, LEXINGTON, KY, 40503",37.984219969129,-84.531479958243
63115,423 W. SHORT STREET,Match,"423 W SHORT ST, LEXINGTON, KY, 40507",38.05005104608,-84.499692887037
68804,371 SOUTH LIMESTONE,Match,"371 S LIMESTONE ST, LEXINGTON, KY, 40508",38.042005941247,-84.503286676676
74487,3395 NICHOLASVILLE ROAD,Match,"3395 NICHOLASVILLE RD, LEXINGTON, KY, 40503",37.988560094097,-84.525114246965
64207,463 WEST NEW CIRCLE ROAD,Match,"463 W NEW CIRCLE RD, LEXINGTON, KY, 40511",38.071094440431,-84.476994762145
75331,315 S LIMESTONE,Match,"315 S LIMESTONE ST, LEXINGTON, KY, 40508",38.043111321914,-84.50178621154
76650,3705 PALOMAR CENTRE DRIVE,Match,"3705 PALOMAR CENTRE DR, LEXINGTON, KY, 40513",38.004508602545,-84.569350177116
89969,218 W JEFFERSON ST,Match,"218 JEFFERSON ST, LEXINGTON, KY, 40508",38.053993750566,-84.499906128188
86699,505 EUCLID AVE.,Match,"505 EUCLID AVE, LEXINGTON, KY, 40502",38.034256768432,-84.495681900665
88877,2261 ELKHORN ROAD,Match,"2261 ELKHORN RD, LEXINGTON, KY, 40505",38.042601162123,-84.42348540998
85122,102 12TH STREET,Match,"102 12TH ST, LEXINGTON, KY, 40505",38.060290514907,-84.477500350772
55735,341 -B S LIMESTONE ST,Match,"341 S LIMESTONE ST, LEXINGTON, KY, 40508",38.042513727068,-84.502580489474
76416,3155 CUSTER DRIVE,Match,"3155 CUSTER DR, LEXINGTON, KY, 40517",37.988568943175,-84.459471640951
76417,297 RUCCIO WAY,Match,"297 RUCCIO WAY, LEXINGTON, KY, 40503",37.997291114361,-84.53303240102
86212,116 MECHANIC STREET,Match,"116 MECHANIC ST, LEXINGTON, KY, 40507",38.048979372589,-84.493720445156
86481,126 ROJAY DR.,Match,"126 ROJAY DR, LEXINGTON, KY, 40503",37.984595491296,-84.528056197948
